config,level,round,order_index,batch_id,source_records,elapsed_ms_per_batch,compute_sum_ms_per_batch,cpu_sum_ms_per_batch,other_overhead_ms_per_batch,elapsed_ms_per_record,compute_sum_ms_per_record,other_overhead_ms_per_record,compute_A_ms_per_batch,compute_A_ms_per_record,cpu_A_ms_per_batch,compute_B_ms_per_batch,compute_B_ms_per_record,cpu_B_ms_per_batch,compute_C_ms_per_batch,compute_C_ms_per_record,cpu_C_ms_per_batch
U,1,1,0,112,4,133.445024,0.0,0.0,133.445024,33.361256,0.0,33.361256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,113,4,169.045696,0.0,0.0,169.045696,42.261424,0.0,42.261424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,114,4,189.606326,0.0,0.0,189.606326,47.4015815,0.0,47.4015815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,115,4,156.62264,0.0,0.0,156.62264,39.15566,0.0,39.15566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,116,4,155.901993,0.0,0.0,155.901993,38.97549825,0.0,38.97549825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,117,4,179.938774,0.0,0.0,179.938774,44.9846935,0.0,44.9846935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,118,4,144.03566,0.0,0.0,144.03566,36.008915,0.0,36.008915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,119,4,146.014805,0.0,0.0,146.014805,36.50370125,0.0,36.50370125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,0,4,850.129594,0.0,0.0,850.129594,212.5323985,0.0,212.5323985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,1,4,836.599302,0.0,0.0,836.599302,209.1498255,0.0,209.1498255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,2,4,656.495346,0.0,0.0,656.495346,164.1238365,0.0,164.1238365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,3,4,717.086557,0.0,0.0,717.086557,179.27163925,0.0,179.27163925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,4,4,713.564152,0.0,0.0,713.564152,178.391038,0.0,178.391038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,5,4,837.940002,0.0,0.0,837.940002,209.4850005,0.0,209.4850005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,6,4,884.201529,0.0,0.0,884.201529,221.05038225,0.0,221.05038225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,7,4,907.464973,0.0,0.0,907.464973,226.86624325,0.0,226.86624325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,8,4,717.067626,0.0,0.0,717.067626,179.2669065,0.0,179.2669065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,9,4,670.573821,0.0,0.0,670.573821,167.64345525,0.0,167.64345525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,10,4,675.887976,0.0,0.0,675.887976,168.971994,0.0,168.971994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
