workload	optimizer	status	mean_execution_sec	sd_execution_sec	repeats	samples	speedup_vs_dp_cedar	speedup_sd	optimization_setup_sec	protocol	source
wikitext103	dj_optimizer	success	45.06229590100702	0.0	1		1.2275971216274688	0.0	7.422190108001814	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
wikitext103	pecan_optimizer	success	43.65461695099657	0.0	1		1.2671819982774735	0.0	7.384319965989562	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
wikitext103	dp_optimizer	success	44.39479415600363	0.0	1		1.2460547637097368	0.0	7.631301200002781	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
wikitext103	optimizer	success	45.84220099399681	0.0	1		1.2067122333250453	0.0	7.626233995004441	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
wikitext103_cache	dp_cedar_optimizer	success	57.866130472000805	0.0	1		1.0	0.0	7.489941691994318	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
wikitext103_cache	dj_optimizer	success	53.181162113003666	0.0	1		1.0880945088985106	0.0	7.691548329996294	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
wikitext103_cache	pecan_optimizer	success	49.50681703101145	0.0	1		1.16885176511657	0.0	7.5791351570078405	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
wikitext103_cache	dp_optimizer	success	49.96977628300374	0.0	1		1.1580226043894228	0.0	7.630537424993236	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
wikitext103_cache	optimizer	success	51.542544090989395	0.0	1		1.1226867336980537	0.0	7.493392207994475	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
redpajama_code	dp_cedar_optimizer	success	553.5655472006669	2.095199045795557	3	20000	1.0	0.0	3.895732771998155	candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
redpajama_code	dj_optimizer	success	459.74701886166196	1.036407090585295	3	20000	1.2040655501612614	0.005304376946657881	3.140462480005226	candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
redpajama_code	pecan_optimizer	success	466.04599270166364	1.5373064111337236	3	20000	1.1877916683537033	0.005963429988618465	3.1257644339930266	candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
