schema_version,position,pipe_id,tag,name,kind,scaling,source_record_index,input_bytes,snapshot_bytes,input_sha256,calls_per_repeat,repeats,rate_records_per_sec,rate_q1_records_per_sec,rate_q3_records_per_sec,latency_ns_per_record,throughput_mib_per_sec
1,9,10,char_repeat,FilterPipe_CharacterRepetitionFilter,filter,per_data,3352,1368,728,b7ad66bb46003b35f2b5e80cc4efbb925f844fa73f4e8314fd5debd1d4814979,1007,7,23899.464659111632,23750.341493561238,23962.777048182554,41841.941410129104,31.179874089874946
1,9,10,char_repeat,FilterPipe_CharacterRepetitionFilter,filter,per_data,1048,1672,1033,6c3015eb851a09a740f07a1178bfe395412ea6c1598a8e3595b9095ede3fe2ca,563,7,13255.865708803618,13236.879532125426,13259.019155697804,75438.30195381882,21.13705393325772
1,9,10,char_repeat,FilterPipe_CharacterRepetitionFilter,filter,per_data,2944,3464,2831,76cb0df6fd8600e7745522a3c72e04e8c0b4f4cd4330322723c7adbdc401e685,185,7,3818.597859578887,3817.8417348890507,3821.172167979432,261876.227027027,12.614844308453812
1,9,10,char_repeat,FilterPipe_CharacterRepetitionFilter,filter,per_data,2901,4976,4334,1233fdd93dc98b2fb73e2536647e1ce964969c4a61804fbd1fd5dc3ea8a705f1,130,7,2625.8275345971965,2624.050690345733,2628.1621829738133,380832.3230769231,12.460820972591065
1,9,10,char_repeat,FilterPipe_CharacterRepetitionFilter,filter,per_data,1059,10800,5279,e7a17be3254ab25dfa91df22cfc8f0c0c2c50197d9de70c85d12db437d7d8844,89,7,1794.4695255725012,1793.7217692431773,1795.298961605587,557267.7528089888,18.482466579611792
1,9,10,char_repeat,FilterPipe_CharacterRepetitionFilter,filter,per_data,1291,13224,12580,f62b2041cceaba2edc9b30e2ccceefccbca544ea3e5d0219dddaf4756ca9cee8,33,7,655.3541290437956,654.6300729798058,657.0212566090912,1525892.5757575757,8.264925959086565
1,9,10,char_repeat,FilterPipe_CharacterRepetitionFilter,filter,per_data,2596,28136,13912,8f4b2389d31bda17eda5242e2ac7d00f5cf0e0b125aadaa439c87898cfc7e264,30,7,589.757133490957,589.1704243180604,589.9672416932143,1695613.2333333334,15.82470579900891
1,9,10,char_repeat,FilterPipe_CharacterRepetitionFilter,filter,per_data,1418,38584,12877,fbda1f8fe4d1425ab8bc7ea900255c47b2aa7bf19a99897357b2e20d10294d9a,35,7,686.5694250273348,683.1278082920719,686.9394232611835,1456516.9428571428,25.263399787192043
1,9,10,char_repeat,FilterPipe_CharacterRepetitionFilter,filter,per_data,24,75520,25296,aa9b4907c738ee4437f2f757a9e81d844fbe6f3ef6c9093e3e50ad0c78d11961,16,7,315.0003398066165,314.88696603213344,316.0285872191694,3174599.7500000005,22.68679205150192
1,9,10,char_repeat,FilterPipe_CharacterRepetitionFilter,filter,per_data,171,103728,34610,2f5b6e488e2e36e2059b383dd6ac194568ef3e658228945e20ad3d0c7669bd87,12,7,221.11963373743868,220.73462711056942,221.44497500035033,4522438.75,21.873757713620222
1,9,10,char_repeat,FilterPipe_CharacterRepetitionFilter,filter,per_data,103,327632,109919,ee929507906976fe34983d6eb9971268e2b080707c3dfb139b24381441de392f,4,7,67.3000770451282,67.15373913218494,67.36808281462885,14858824.0,21.028193323564
1,9,10,char_repeat,FilterPipe_CharacterRepetitionFilter,filter,per_data,26,467408,155900,9a0cbd56153081ef9c8899f0a749951cd461750c1defeba31714b784f42a6e78,3,7,46.192023505950566,45.99689785281895,46.71394935553705,21648759.333333332,20.590325663441984
1,10,9,flagged_words,FilterPipe_FlaggedWordsFilter,filter,per_data,3877,1392,688,f219d60f7c5c83bfc17dc364b689e838d3f089574a0305d42bad37301391f8ad,9,7,179.58663108430278,179.345111146257,179.66185841996395,5568343.222222222,0.2384038834279532
1,10,9,flagged_words,FilterPipe_FlaggedWordsFilter,filter,per_data,2401,1824,1119,a2eb3598c8922880420a250e481bb87272b63befb961f760d5549ffda33261cb,5,7,84.79990098085162,84.67675399912946,84.84748932039162,11792466.600000001,0.147509593380998
1,10,9,flagged_words,FilterPipe_FlaggedWordsFilter,filter,per_data,4309,3368,2668,029a7ab15b56876796abe0bb1c0657a13c9a4529abe6d7ecadc7ac91e524efc4,2,7,24.30090488550495,24.2691942160412,24.330380806915272,41150731.0,0.078053901342755
1,10,9,flagged_words,FilterPipe_FlaggedWordsFilter,filter,per_data,2097,4552,3846,6245d7b6c55f0efcc0aa80abdbd83054072fddc6a38365305c0315f464b04f57,1,7,17.96469427377885,17.93243061621674,17.971256020342715,55664738.0,0.07798699220108159
1,10,9,flagged_words,FilterPipe_FlaggedWordsFilter,filter,per_data,1734,9696,3241,385dba9191fb39d002e70454a3ff6e24311443100651eb1a6ceb5b685545ffa2,2,7,20.969120401491555,20.94926493264556,20.99270588397622,47689172.5,0.19389781132971012
1,10,9,flagged_words,FilterPipe_FlaggedWordsFilter,filter,per_data,1083,14120,6937,c01223e5215844c2ed5401fbd8207cf898b95d43ff0ea12855ebe25ef9cb1b7c,1,7,8.369338226383235,8.36417139436959,8.374759818076289,119483759.99999999,0.11270051551488044
1,10,9,flagged_words,FilterPipe_FlaggedWordsFilter,filter,per_data,1294,25472,12603,72757077a85d9f86e1a3f15b991a67430bb1b215e7c89dc7b5418695c84dd25d,1,7,4.600090171887567,4.596520036240072,4.602942723477227,217387043.0,0.11174535451728831
1,10,9,flagged_words,FilterPipe_FlaggedWordsFilter,filter,per_data,194,35688,11969,17607abc27755c02dd86de524e5a58a5dbbc8586a0417badcec288f17274d0f8,1,7,5.114723190004571,5.109043052104121,5.1192653686771,195514002.0,0.17407821770180046
1,10,9,flagged_words,FilterPipe_FlaggedWordsFilter,filter,per_data,211,80176,26749,cf402c85aa43440a1c34f7c3e494bab3a290f1f72a660d973cc66758da87bdd0,1,7,2.0776766681505987,2.0741939681204915,2.0781922734237943,481306844.0,0.15886288122715225
1,10,9,flagged_words,FilterPipe_FlaggedWordsFilter,filter,per_data,171,103816,34636,5951781cf39c9bc6d7fd056742eb3041fe7907081fd4763608fd9edd62e76993,1,7,1.896161303544758,1.8945598965277606,1.8984008086881343,527381293.0,0.18773258389358768
1,10,9,flagged_words,FilterPipe_FlaggedWordsFilter,filter,per_data,103,327720,109945,fd15d659fb7e58918f0fa9a5d31357f32779a915ae6dff6d07ec9c0542b33f85,1,7,0.5342440302112242,0.5336791382082913,0.5345036264960659,1871803789.0,0.16697163923341982
1,10,9,flagged_words,FilterPipe_FlaggedWordsFilter,filter,per_data,26,467496,155926,5daafe291a7b73a6ba43cc4f254aec5347b45c39a487894f3e3b0783089b33d6,1,7,0.40297003243519086,0.40290484996718345,0.40310642282878417,2481574111.0,0.1796597273667545
1,11,8,language_id,FilterPipe_LanguageIDScoreFilter,filter,per_data,761,1688,919,5821d34266a15c5c10065d369d9049283dcc649a6b6313092fffbd0c0a042292,2048,7,82072.30650351697,80885.02491670864,82216.96428311281,12184.3779296875,132.12018335145632
1,11,8,language_id,FilterPipe_LanguageIDScoreFilter,filter,per_data,1974,2464,1700,4a38bd33f0cd00f0c61cb0b3b745d48c0358d8077e3a880bf91b91295942a6bf,1748,7,38600.815824267534,38510.48172803002,38785.87052291911,25906.188215102975,90.7062627706482
1,11,8,language_id,FilterPipe_LanguageIDScoreFilter,filter,per_data,806,4872,4105,71ebed5d3055b0d2df0ff215dfcd5faf4a364f5e0ab6a863a66ab6819cb68df4,704,7,14923.519400861396,14911.637317323713,14937.271398117653,67008.32244318182,69.33916713809654
1,11,8,language_id,FilterPipe_LanguageIDScoreFilter,filter,per_data,3059,7208,2413,717c96add9e8be4ab963dbbc8109ff67f4bd9ae54396f69af1dc8d30a48cc6ec,983,7,22254.79517257043,22219.814341856378,22290.62322056241,44934.13631739572,152.98134193791165
1,11,8,language_id,FilterPipe_LanguageIDScoreFilter,filter,per_data,1125,9728,6087,c7261f317e103f5b70c94c2c5d7c4d439ce1bde894fb2ec1fe598270321f0ba0,464,7,9877.453163416161,9858.651213003395,9884.35653725999,101240.6724137931,91.63652837153666
1,11,8,language_id,FilterPipe_LanguageIDScoreFilter,filter,per_data,2429,19120,6376,d230ad5fabfebea22a7591f072d2a31abe6620e4755e5288f1ed5cd9dc5397bd,382,7,8017.129962335859,7910.162055415638,8039.497255556829,124732.91623036649,146.18637550340807
1,11,8,language_id,FilterPipe_LanguageIDScoreFilter,filter,per_data,3937,25336,10052,8e8b5dfb121c9b99852848f16a58ae3deb24d5dce8351b4c8c4e4237d8705f5c,225,7,4372.770567219473,4315.548088877412,4594.629776917195,228687.96444444443,105.65616139514215
1,11,8,language_id,FilterPipe_LanguageIDScoreFilter,filter,per_data,4504,54904,18312,0d6eb0ff959dcba2c3f5e7c4ce9a12621807734b3e47b4a1d9cef2a99f9ba094,112,7,2342.8408744569892,2336.8188529310078,2350.3370552203623,426832.2321428571,122.67240082853941
1,11,8,language_id,FilterPipe_LanguageIDScoreFilter,filter,per_data,211,80272,26780,b2c590926469e3c3938095d5e820087a7b265434da6b4f602a5cdc604629f67b,76,7,1516.489539025691,1511.4125810010346,1521.632577691902,659417.6710526316,116.09234645525959
1,11,8,language_id,FilterPipe_LanguageIDScoreFilter,filter,per_data,171,103912,34667,5d15e58ec99b27573d5f54e814ad119eaeba6f9518c6f33136f00473d8b99730,58,7,1157.8448801676464,1157.216600126414,1158.426728587059,863673.551724138,114.74034994886443
1,11,8,language_id,FilterPipe_LanguageIDScoreFilter,filter,per_data,103,327816,109976,522aaef7def20104e6691370a22c0f10af985a65afcdae17400abb7bd454aa7a,20,7,388.45523472951396,387.21787104530347,390.00753698943186,2574299.2,121.44264338311228
1,11,8,language_id,FilterPipe_LanguageIDScoreFilter,filter,per_data,26,467592,155957,670a8dca5cfacdb88551a602ecde754f4f9a5eed659ba4d06961381a52ad7bbf,14,7,267.6929811607814,267.50365283712085,267.89941151769085,3735622.7857142854,119.37245983784877
1,12,7,max_line_len,FilterPipe_MaximumLineLengthFilter,filter,per_data,2440,1952,1021,328830f51c9c708a76764353edc90de8fa361dcde6074395de6cac74d642e4ca,2048,7,934771.3963604164,928651.6372576944,937761.1351599854,1069.7802734375,1740.1445061641052
1,12,7,max_line_len,FilterPipe_MaximumLineLengthFilter,filter,per_data,152,2504,1579,a2761fcad076d33f0515a9383ec035a365384782eab5548fa4cd3bb7c29cec7b,2048,7,676118.4593874987,675493.3189601507,692180.3122773843,1479.0307617187502,1614.5712111533132
1,12,7,max_line_len,FilterPipe_MaximumLineLengthFilter,filter,per_data,2224,4552,3623,f270feafa27df7376b73d040d83e10e4c81c728ba11744554975fb33d0c6ce57,2048,7,407821.73411058425,406671.84778048424,408410.1742046842,2452.0517578124995,1770.4053246225162
1,12,7,max_line_len,FilterPipe_MaximumLineLengthFilter,filter,per_data,1491,6344,5411,912c292e8b7ead1d3a7c49be38a42ed1b1fffe70de7f839fc8e8d29b620a4474,2048,7,240625.92819571908,239804.39134257528,240921.7687952409,4155.828125000001,1455.8133015381259
1,12,7,max_line_len,FilterPipe_MaximumLineLengthFilter,filter,per_data,2982,9544,4497,263d7847a720932af50ef5397ea875f03b063faaee61c5b6603e1411b6693cbc,2048,7,247917.81718046265,247103.38824348178,248512.07194388483,4033.5947265624995,2256.515166445098
1,12,7,max_line_len,FilterPipe_MaximumLineLengthFilter,filter,per_data,4799,18816,9100,c8832181370ed8d82617fecd4437e0c6ecc88eb1c3c44875e2a156fda78e8de9,2048,7,148011.61428635853,147619.54507163202,148262.24890917787,6756.2265625,2655.970129406092
1,12,7,max_line_len,FilterPipe_MaximumLineLengthFilter,filter,per_data,1250,26776,13134,b48f1facfd6c7a9982f49e0c3f5fd46134ca1f84be942171d89a083e9df281d9,2048,7,72527.76214350418,72321.52843865371,72675.39007480309,13787.82373046875,1852.0387260002783
1,12,7,max_line_len,FilterPipe_MaximumLineLengthFilter,filter,per_data,4504,55104,18346,c883d872b1c845b2e1a58bec78aecfae3f9a6a62180b5eec56b3947f024f75cd,1737,7,43674.64756105757,43558.257077007904,43710.43844699874,22896.578583765113,2295.158175663487
1,12,7,max_line_len,FilterPipe_MaximumLineLengthFilter,filter,per_data,2720,75440,25125,b57338445c09e81d286a32ea89821e1f0393edc2cca72e70f3692331efcc652a,1163,7,31173.41756106633,31019.27014965741,31241.544582356735,32078.61306964746,2242.7774627750814
1,12,7,max_line_len,FilterPipe_MaximumLineLengthFilter,filter,per_data,171,104112,34701,278a6a7421b8632ee96b6bd82d502e8808e4dc23a9e392bdf617118eb9415575,1040,7,25430.511042991577,25421.16866491575,25445.012217859636,39322.84326923077,2524.968496044101
1,12,7,max_line_len,FilterPipe_MaximumLineLengthFilter,filter,per_data,103,328016,110010,8d18417fbecac3660380133bd61e0a25535f41f510acf9d2550f48c1543deb93,316,7,6950.1971744545235,6940.7009533799055,6950.8409522122265,143880.81012658228,2174.163700462222
1,12,7,max_line_len,FilterPipe_MaximumLineLengthFilter,filter,per_data,26,467792,155991,73e5a17e94b65decccd13613ad9714117f17bc146d5bba312ff8f1b20a673b85,236,7,4898.1651743071225,4885.6625597749035,4905.649607247139,204158.08050847458,2185.1754028506066
1,13,6,perplexity,FilterPipe_PerplexityFilter,filter,per_data,463,1928,918,ee0a635a8bd4d68b13cdcefbf4f1a60e84668186f5b391fcaf4966b9c323e416,927,7,21750.968956392968,21714.150122493404,21782.590958783294,45974.963322545846,39.99316038887562
1,13,6,perplexity,FilterPipe_PerplexityFilter,filter,per_data,1725,2264,1252,95f32b476cad3fc3b49293c50b6fd45cca0da77af86710a57ff3f201e5a8cf4a,469,7,11757.1602421975,11606.614530882234,11780.11136197879,85054.55223880598,25.385103977522984
1,13,6,perplexity,FilterPipe_PerplexityFilter,filter,per_data,590,4840,3829,c4a5384b8b352002d51eb3493cdb2de2d0a2a5ccf02fb3f1f39150c9dc260eb1,122,7,2514.5385673329947,2512.2016921679533,2515.6385078255407,397687.27868852456,11.606566110507673
1,13,6,perplexity,FilterPipe_PerplexityFilter,filter,per_data,1879,6528,2139,a2f7fab7a781a39f1c361c6a82fe41636e38cd21d13795315d471967f7b495f9,251,7,5183.901915123375,5166.187507448163,5188.305674404279,192904.88446215139,32.2728268641714
1,13,6,perplexity,FilterPipe_PerplexityFilter,filter,per_data,3816,9480,4446,d8b986ebc20be52dfbabad882f77778bf4c2bb70b3996cd76cdfb941df9ff1cd,97,7,1982.2786738858122,1978.243215639563,1991.1043535661368,504469.93814432994,17.921449497640133
1,13,6,perplexity,FilterPipe_PerplexityFilter,filter,per_data,2429,19416,6431,da7378bb0450a13c92392abef0e01cbae409220ce8e1e2a79350d0f5ed972aac,68,7,1397.3563661501105,1395.2278980591068,1398.0096889249571,715637.0588235295,25.874205784960314
1,13,6,perplexity,FilterPipe_PerplexityFilter,filter,per_data,1951,28936,14174,212b7b09efd103ccd14160f07b4216672bcf93aa699aaf6b8dc044ce86cdf572,31,7,625.3774707806499,623.9985816513387,626.0507842358786,1599034.258064516,17.257616514691243
1,13,6,perplexity,FilterPipe_PerplexityFilter,filter,per_data,1289,56072,27522,fa166fc443f11baf906d87942e217b3399afab746df6d08cfc00308a34f88748,15,7,293.3421137798573,292.5313117578624,295.06707646583413,3408988.866666666,15.686301235069426
1,13,6,perplexity,FilterPipe_PerplexityFilter,filter,per_data,2720,75536,25146,f7fb1613f8d8c114b650719f7963e659bb5b1f8344ef96ef8b0c0d28438f49ed,17,7,338.8994241201697,337.5951516309052,338.9560616073215,2950727.941176471,24.413210773793356
1,13,6,perplexity,FilterPipe_PerplexityFilter,filter,per_data,171,104208,34722,a0cfafe61204bd24afca5196e1e8513d7505c2abcf7a9da987079a614084e74e,13,7,262.98103732748797,261.26057914421517,263.1976052436198,3802555.5384615385,26.135185182402484
1,13,6,perplexity,FilterPipe_PerplexityFilter,filter,per_data,103,328112,110031,9b0527dd6d29d94bccd0345d1a856178b9a8ff59d96a78ba6d8863cd89d3d220,4,7,76.38819502945071,76.342831304404,76.8609251882966,13091027.999999998,23.902781913283473
1,13,6,perplexity,FilterPipe_PerplexityFilter,filter,per_data,26,467888,156012,3b3ee238f4092e3878042ba6eafcc91e995b24de25afd4aa2d564ce3321155b3,3,7,50.32672022894766,50.029231910570545,50.59957130996131,19870160.333333332,22.45642516563593
1,14,5,special_chars,FilterPipe_SpecialCharactersFilter,filter,per_data,310,1920,839,51ccf347ba90ffa4b5413606141b16afee70ca10c1bc551e5323acd6cc9df6cd,2048,7,162133.43534228642,161422.3241151502,162206.65648661612,6167.759277343749,296.87518678397174
1,14,5,special_chars,FilterPipe_SpecialCharactersFilter,filter,per_data,930,2576,1504,975d9d0f14abb83b4eacf000c7a980fc6c81f523f887619c469dac5d0a78194b,2048,7,58023.33042187296,56524.87291463895,58201.414554140276,17234.44677734375,142.54388729738687
1,14,5,special_chars,FilterPipe_SpecialCharactersFilter,filter,per_data,3735,4784,3708,ccefda06479bb78c1c31751826cb10189f8d2c0a5c6f94899b76065aea49a54d,769,7,18156.08929263876,17991.596188476473,18283.619326640954,55077.94018205462,82.83494107817062
1,14,5,special_chars,FilterPipe_SpecialCharactersFilter,filter,per_data,4358,6880,5802,135e4dc8d3a37cc660567586fb1c8d6b8897a7c9517761b8dfdd5b5f6524a0ab,469,7,11012.916648399862,10973.30356542775,11017.646529918711,90802.4669509595,72.25882200335603
1,14,5,special_chars,FilterPipe_SpecialCharactersFilter,filter,per_data,3985,9664,4530,d05c964229ee703c7d3e18a290888283d25f19a2c8c241e86ee077afbfd3c42b,625,7,14765.176173711612,14696.170336313662,14786.630331776418,67726.9264,136.08042005801107
1,14,5,special_chars,FilterPipe_SpecialCharactersFilter,filter,per_data,2746,19792,9478,38b232b854a8d505cd5db9b228cd20c4b89d5ac71e30db558f164a1fb8669660,323,7,6786.488316072856,6775.809945166122,6790.80164117276,147351.613003096,128.09579539462467
1,14,5,special_chars,FilterPipe_SpecialCharactersFilter,filter,per_data,1951,29024,14196,b8f413392388dbc2b0be11dddfd422e2230d12683afa19364e7d58ef52aa2746,215,7,4298.998505308204,4294.2431408474,4300.5026490778455,232612.31627906975,118.9938856297162
1,14,5,special_chars,FilterPipe_SpecialCharactersFilter,filter,per_data,2188,49712,16526,e8230a01093effb1661f62f7c14886b7284863e853b662d9a8d57cb540437f78,184,7,3670.4647931510563,3668.932264996503,3671.088657570995,272445.0597826087,174.01327686035663
1,14,5,special_chars,FilterPipe_SpecialCharactersFilter,filter,per_data,2657,84016,27989,0a74acd19eb0a5089404968a5cf278cf0593e6432e9c39aca99c1cf98a2f38c1,110,7,2193.4174664464954,2193.2866566528314,2195.1096982507897,455909.56363636366,175.7451647386253
1,14,5,special_chars,FilterPipe_SpecialCharactersFilter,filter,per_data,171,104296,34744,280a4bf2637351afd12061a4d172c136ad88c91550ab9fbf3768789960ca5279,88,7,1761.3518022812148,1758.7835363644194,1763.016586778152,567745.75,175.19182927200467
1,14,5,special_chars,FilterPipe_SpecialCharactersFilter,filter,per_data,103,328200,110053,f98662fe326b972c946cf456d174ae735b0f5ac83c053610867818c577c67d45,28,7,551.5203307924398,551.469255910511,551.7769180262501,1813169.7857142854,172.6236081753528
1,14,5,special_chars,FilterPipe_SpecialCharactersFilter,filter,per_data,26,467976,156034,43260cc04ff592e070554fd139bd95d6a3eeba5cdcf64faa4be4e1b89974fe84,20,7,388.1942067294087,387.9833968728931,388.4533037725065,2576030.2,173.24979027595688
1,15,4,text_length,FilterPipe_TextLengthFilter,filter,per_record,3877,1968,825,5fd38168e171f889e28fae22269dd145046aca01991d850babd60d4a3ce99a64,2048,7,2491356.889307359,2485838.4147618096,2500545.0099801593,401.38769531250006,4675.8559781617
1,15,4,text_length,FilterPipe_TextLengthFilter,filter,per_record,1199,2320,1175,0638b791a1a92368acc234d1abdfe509000c45126fd12b6f9f04b6dcd8b140c6,2048,7,2324011.188842931,2303699.232366057,2343195.8192899255,430.29052734374994,5141.9314938694
1,15,4,text_length,FilterPipe_TextLengthFilter,filter,per_record,3307,3408,2270,63bd7f89efdb6128b27620fd2c8b9b928023da6d4ebb20a86a0cacea82aded1c,2048,7,2227828.052575872,2211009.1842785315,2240038.905595976,448.86767578125,7240.713122538157
1,15,4,text_length,FilterPipe_TextLengthFilter,filter,per_record,2028,4872,3734,db1333647d08790a5ac28f703b5d78e13603b921bd62fdc52991c657f14d4634,2048,7,2195832.2075404534,2176605.7617927296,2205229.1309660594,455.408203125,10202.497973572816
1,15,4,text_length,FilterPipe_TextLengthFilter,filter,per_record,3998,7232,6090,660cae6f96cde26d82ad3d6dd0e06d5fb28df1615235796a3c140630b14ca4a3,2048,7,2176933.22406149,2154049.648073403,2187356.026177538,459.36181640624994,15014.248920834252
1,15,4,text_length,FilterPipe_TextLengthFilter,filter,per_record,2644,9272,8132,2331a52246846ce191105a57b027ba949f9efca4f07fc8612848a30b5db8e4cf,2048,7,2090775.1691863842,2075099.1493520786,2108527.5409355373,478.29150390625,18487.613075920253
1,15,4,text_length,FilterPipe_TextLengthFilter,filter,per_record,1934,18384,17249,2843c2e9675e65fd9ce3407ff449d0438264cee88caa0d9720309f3ef3909735,2048,7,1933870.6875061376,1917266.8221606135,1972693.7567112064,517.09765625,33905.2951041344
1,15,4,text_length,FilterPipe_TextLengthFilter,filter,per_record,1406,26872,8911,2593953f3daed8958c2e03f55f7cfc027c744dd71971bc1832bcbbb23d9f7aa3,2048,7,1707070.673392703,1666377.3001513355,1828658.495662492,585.798828125,43747.332702072825
1,15,4,text_length,FilterPipe_TextLengthFilter,filter,per_record,3789,36096,17701,d0358516c3d77d98b6e88a7b5e46bdd263c5050e7041a66372e018cf742f4646,2048,7,1589923.8575527596,1533313.587682874,1671256.9925039874,628.9609374999999,54731.26560423318
1,15,4,text_length,FilterPipe_TextLengthFilter,filter,per_record,999,50768,17575,03fb5b752736085aec1ee98ad9e79c8bff661c267b8768ab9c5baa0092427dac,2048,7,1377841.37735698,1360001.2099909394,1397973.900558561,725.77294921875,66709.75784841458
1,15,4,text_length,FilterPipe_TextLengthFilter,filter,per_record,2720,75720,25198,1cba26318f8a3e1693783e27f5aadb9750e177cbfa2ccd59c4689fac0bd20937,2048,7,1498757.7435206901,1395709.637663777,1599039.4201729177,667.21923828125,108228.62276018778
1,15,4,text_length,FilterPipe_TextLengthFilter,filter,per_record,103,328296,110083,a524ef7f4ce5c7d23a826616addb4d9057749f255357afe4431f422a6d755eba,609,7,1232878.376244519,1230932.9226913285,1240133.8634158142,811.1100164203613,385998.7634731012
1,16,3,words_num,FilterPipe_WordsNumFilter,filter,per_data,1888,2480,1264,3915118c3de6823fdd7ddf1c7c0c6189d0828894716683b7609d94f7c1b60638,3,7,55.28637642695059,55.25794726656194,55.35144312986223,18087638.666666668,0.1307584891689658
1,16,3,words_num,FilterPipe_WordsNumFilter,filter,per_data,963,3696,2477,c4e59da66f9f73ca4c4d6536a3e28c16b0e386897f0a44197a5195c0db0c9b19,2,7,26.33171704426634,26.224605772549268,26.34837233496048,37977014.5,0.092813516803368
1,16,3,words_num,FilterPipe_WordsNumFilter,filter,per_data,877,4952,1590,0b3b6cf49d2893b1146dd5f23f29bb5bab2a6c71ba8b46c573cd810c682b64e7,3,7,53.58661750678009,53.53265125553767,53.62027045981333,18661375.666666668,0.25306790341718194
1,16,3,words_num,FilterPipe_WordsNumFilter,filter,per_data,2601,7408,6185,57049d7567fd98871d5bbf544765d129f48e31d5fc44301da27a6279e1b53077,1,7,10.08383366542927,10.081394999450161,10.088331259563475,99168633.0,0.07124046305990221
1,16,3,words_num,FilterPipe_WordsNumFilter,filter,per_data,1232,9304,8084,4b8566c94d18f0698bd9249ac1bcf24885b0754541587a14bbcd4c7d14456282,1,7,5.576196746198864,5.570975107168955,5.580266635766269,179333701.0,0.04947751476920531
1,16,3,words_num,FilterPipe_WordsNumFilter,filter,per_data,1115,14272,5534,4c68292d31dab72f7ddf7b501f3d799b255a83229460557c79d1e9fc61815585,1,7,11.062673930816626,11.048431040705193,11.070307089613694,90394059.0,0.15057228311597337
1,16,3,words_num,FilterPipe_WordsNumFilter,filter,per_data,57,20624,19401,9e3156307aa540830fd8bb501e6b8658928fe624f63ad4c054c821b9742d0b0c,1,7,3.1931557745856054,3.192007732217495,3.195878032604333,313169814.0,0.06280483693604806
1,16,3,words_num,FilterPipe_WordsNumFilter,filter,per_data,1250,27152,13221,018e526c293f1c978dbd63fe71f9d7434fde7b4ef8184259e311e84a95ff7ef9,1,7,3.400107997630329,3.3894231721713552,3.402964675768188,294108305.0,0.08804295764127607
1,16,3,words_num,FilterPipe_WordsNumFilter,filter,per_data,4357,39168,19205,e2e7840a6c3c2eeb69c36573e6069ffbcfb27441f6447ad417a206be84391485,1,7,1.9384082862705247,1.935911071569512,1.941168992043387,515887188.0,0.07240636420883552
1,16,3,words_num,FilterPipe_WordsNumFilter,filter,per_data,2188,49904,16570,06f71b924618c9499f62864f11ffb33be4b484a2d0b641e329657bdff117109f,1,7,3.519805470207117,3.5181054209663674,3.523483845319265,284106610.0,0.16751515596887204
1,16,3,words_num,FilterPipe_WordsNumFilter,filter,per_data,2026,72424,24082,41f5a8398dd879f29bb62c0dc655e4afaf4a289155b2eac175f7871881272083,1,7,1.8842443784916203,1.8830508046880294,1.8851142387864452,530716722.0,0.13014270293033325
1,16,3,words_num,FilterPipe_WordsNumFilter,filter,per_data,103,328392,110097,dbff85ff2f74d780048f80c35d1856723a3a382ee3410edd73910f7ccb726792,1,7,0.5361331697191435,0.5358883556152073,0.5365553498499387,1865208229.0,0.1679056585983362
1,17,2,word_repeat,FilterPipe_WordRepetitionFilter,filter,per_data,312,2768,1461,f3b8e1e04fc5ea40a313c3124696dc20b6433ca4423e6bf69d899cb64eae771b,3,7,56.97410851520402,56.84354743907373,57.01208553862921,17551832.333333336,0.1503985713673446
1,17,2,word_repeat,FilterPipe_WordRepetitionFilter,filter,per_data,4526,3408,2107,a87d418d33daa6e0c856bc8607517dbc2b3d91133e280e7329f19e0fdd5f473f,3,7,40.41598884001383,40.38110894577889,40.452159406789065,24742683.0,0.13135689732243264
1,17,2,word_repeat,FilterPipe_WordRepetitionFilter,filter,per_data,2221,4896,3594,319b5716b2850667669d564570581ba47ddbb0ab075296414beb10240fafbc25,1,7,18.035861496992375,18.020996313931015,18.039109552475875,55445092.0,0.08421285427978008
1,17,2,word_repeat,FilterPipe_WordRepetitionFilter,filter,per_data,3238,7352,6052,ca9841221179f8b586e95c25ec3f16ef1bd0cc6bc76c44d4c2807e5fd47825b0,1,7,10.514687209505478,10.501727619637126,10.518142352906594,95105064.00000001,0.07372282062939098
1,17,2,word_repeat,FilterPipe_WordRepetitionFilter,filter,per_data,304,9344,4280,127bb49dcbc01e10c58948bee59d328aa194eba184416c1518523ce106ab2691,1,7,13.833850913031393,13.826548940581315,13.888761047764714,72286452.0,0.12327528279434713
1,17,2,word_repeat,FilterPipe_WordRepetitionFilter,filter,per_data,791,13208,4336,d104a2e4816d89d9815691d0c8a80350859be57c9223c857b2ff7ddd1263a49e,1,7,15.636006038062636,15.596044339533783,15.706910010048947,63954951.0,0.19695317053864603
1,17,2,word_repeat,FilterPipe_WordRepetitionFilter,filter,per_data,1869,18992,9107,317bcf5cea8da07863f958b2b60534e4152447624bbc8417b73c1d0c31f0e57d,1,7,5.595813798557206,5.58969512368607,5.599294997443504,178705017.0,0.10135240141124578
1,17,2,word_repeat,FilterPipe_WordRepetitionFilter,filter,per_data,1294,26240,12770,48605313f56faffc2eb8e3d9e454ecc1f5a2c02eb0c6916a0ebe3d7fe62587e5,1,7,4.511744533474449,4.41147455017477,4.540314408684337,221643755.0,0.1129037633498855
