config,level,round,order_index,batch_id,source_records,elapsed_ms_per_batch,compute_sum_ms_per_batch,cpu_sum_ms_per_batch,other_overhead_ms_per_batch,elapsed_ms_per_record,compute_sum_ms_per_record,other_overhead_ms_per_record,compute_A_ms_per_batch,compute_A_ms_per_record,cpu_A_ms_per_batch,compute_B_ms_per_batch,compute_B_ms_per_record,cpu_B_ms_per_batch,compute_C_ms_per_batch,compute_C_ms_per_record,cpu_C_ms_per_batch
U,1,1,0,79,4,141.657537,0.0,0.0,141.657537,35.41438425,0.0,35.41438425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,80,4,129.546625,0.0,0.0,129.546625,32.38665625,0.0,32.38665625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,81,4,142.728259,0.0,0.0,142.728259,35.68206475,0.0,35.68206475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,82,4,122.610538,0.0,0.0,122.610538,30.6526345,0.0,30.6526345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,83,4,132.992629,0.0,0.0,132.992629,33.24815725,0.0,33.24815725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,84,4,128.167027,0.0,0.0,128.167027,32.04175675,0.0,32.04175675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,85,4,141.192154,0.0,0.0,141.192154,35.2980385,0.0,35.2980385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,86,4,135.184432,0.0,0.0,135.184432,33.796108,0.0,33.796108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,87,4,129.658509,0.0,0.0,129.658509,32.41462725,0.0,32.41462725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,88,4,137.898044,0.0,0.0,137.898044,34.474511,0.0,34.474511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,89,4,120.851562,0.0,0.0,120.851562,30.2128905,0.0,30.2128905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,90,4,130.842922,0.0,0.0,130.842922,32.7107305,0.0,32.7107305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,91,4,123.92617,0.0,0.0,123.92617,30.9815425,0.0,30.9815425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,92,4,123.833623,0.0,0.0,123.833623,30.95840575,0.0,30.95840575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,93,4,136.672828,0.0,0.0,136.672828,34.168207,0.0,34.168207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,94,4,130.039052,0.0,0.0,130.039052,32.509763,0.0,32.509763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,95,4,130.841647,0.0,0.0,130.841647,32.71041175,0.0,32.71041175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,96,4,120.089784,0.0,0.0,120.089784,30.022446,0.0,30.022446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,97,4,119.750486,0.0,0.0,119.750486,29.9376215,0.0,29.9376215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,98,4,126.777519,0.0,0.0,126.777519,31.69437975,0.0,31.69437975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
