config,level,round,order_index,batch_id,source_records,elapsed_ms_per_batch,compute_sum_ms_per_batch,cpu_sum_ms_per_batch,other_overhead_ms_per_batch,elapsed_ms_per_record,compute_sum_ms_per_record,other_overhead_ms_per_record,compute_to_float_ms_per_batch,compute_to_float_ms_per_record,cpu_to_float_ms_per_batch,compute_crop_ms_per_batch,compute_crop_ms_per_record,cpu_crop_ms_per_batch,compute_flip_ms_per_batch,compute_flip_ms_per_record,cpu_flip_ms_per_batch
P,0,2,1,57,4,188.793992,24.183287999999997,24.228493,164.610704,47.198498,6.045821999999999,41.152676,2.648256,0.662064,2.656011,19.259158999999997,4.814789749999999,19.28958,2.275873,0.56896825,2.282902
P,0,2,1,58,4,252.401425,29.011998,29.055773000000002,223.38942699999998,63.10035625,7.2529995,55.847356749999996,5.5491340000000005,1.3872835000000001,5.576679,21.373603,5.34340075,21.384885,2.089261,0.52231525,2.094209
P,0,2,1,59,4,215.429764,26.313529,26.424391000000004,189.11623500000002,53.857441,6.57838225,47.279058750000004,3.73818,0.934545,3.745785,20.526664999999998,5.131666249999999,20.625461,2.048684,0.512171,2.0531449999999998
P,0,2,1,60,4,742.358375,120.707434,120.98092500000003,621.650941,185.58959375,30.1768585,155.41273525,76.878203,19.21955075,76.92888500000002,41.73383200000001,10.433458000000002,41.951402,2.095399,0.52384975,2.100638
P,0,2,1,61,4,190.079208,17.74922,17.771105,172.329988,47.519802,4.437305,43.082497,2.302222,0.5755555,2.307756,13.167387,3.29184675,13.176399,2.279611,0.56990275,2.28695
P,0,2,1,62,4,191.757905,22.889446,22.911008,168.868459,47.93947625,5.7223615,42.21711475,2.380705,0.59517625,2.387056,18.368127,4.59203175,18.379903,2.1406140000000002,0.5351535000000001,2.144049
P,0,2,1,63,4,173.761843,22.758316,22.832110999999998,151.003527,43.44046075,5.689579,37.75088175,2.1327160000000003,0.5331790000000001,2.1398,18.287186,4.5717965,18.348443999999997,2.3384139999999998,0.5846034999999999,2.343867
P,0,2,1,64,4,204.362661,24.408469,25.644928,179.954192,51.09066525,6.10211725,44.988548,3.050283,0.76257075,3.298094,18.90307,4.7257675,19.883841,2.4551160000000003,0.6137790000000001,2.462993
P,0,2,1,65,4,181.498172,22.873182000000003,22.897456000000002,158.62499,45.374543,5.718295500000001,39.6562475,2.160094,0.5400235,2.166257,18.235399,4.55884975,18.247141,2.4776890000000003,0.6194222500000001,2.484058
P,0,2,1,66,4,193.367392,23.530735999999997,23.655306000000003,169.836656,48.341848,5.882683999999999,42.459164,2.5012950000000003,0.6253237500000001,2.509328,18.674623999999998,4.6686559999999995,18.784449000000002,2.3548169999999997,0.5887042499999999,2.361529
P,0,2,1,67,4,189.360137,24.355926000000004,24.383985000000003,165.004211,47.34003425,6.088981500000001,41.25105275,2.493697,0.62342425,2.501726,19.004214,4.7510535,19.016122,2.858015,0.71450375,2.866137
P,0,2,1,68,4,193.331807,24.697167999999998,24.747493,168.634639,48.33295175,6.1742919999999994,42.15865975,2.663241,0.66581025,2.67072,19.11904,4.77976,19.154147,2.914887,0.72872175,2.9226259999999997
P,0,2,1,69,4,177.265958,23.122673,23.181684,154.14328500000002,44.3164895,5.78066825,38.535821250000005,2.280938,0.5702345,2.322798,18.737614,4.6844035,18.748729,2.104121,0.52603025,2.110157
P,0,2,1,70,4,189.386335,23.603457999999996,23.736766999999997,165.782877,47.34658375,5.900864499999999,41.44571925,2.524603,0.63115075,2.532513,18.971873,4.74296825,19.092544,2.106982,0.5267455,2.11171
P,0,2,1,71,4,207.24911,26.055586,26.113766000000002,181.193524,51.8122775,6.5138965,45.298381,3.2467870000000003,0.8116967500000001,3.253088,20.350946,5.0877365,20.396958,2.457853,0.61446325,2.46372
P,0,2,1,72,4,201.734842,24.9828,25.034789000000004,176.752042,50.4337105,6.2457,44.1880105,3.18256,0.79564,3.1913009999999997,19.615370000000002,4.9038425000000005,19.652548000000003,2.18487,0.5462175,2.19094
P,0,2,1,73,4,217.145232,26.171267999999994,26.217401,190.973964,54.286308,6.5428169999999986,47.743491,3.858295,0.96457375,3.865977,20.032618999999997,5.008154749999999,20.06516,2.280354,0.5700885,2.286264
P,0,2,1,74,4,196.775479,23.818889,23.845833,172.95659,49.19386975,5.95472225,43.2391475,2.607557,0.65188925,2.616044,18.879569,4.71989225,18.890043000000002,2.331763,0.58294075,2.339746
P,0,2,1,75,4,209.795652,26.032035,26.061899999999994,183.76361699999998,52.448913,6.50800875,45.940904249999996,3.6731610000000003,0.9182902500000001,3.694518,19.858677,4.96466925,19.861480999999998,2.500197,0.62504925,2.5059009999999997
P,0,2,1,76,4,202.575948,25.501845,25.553601,177.074103,50.643987,6.37546125,44.26852575,3.032287,0.75807175,3.041391,19.791943,4.94798575,19.826283,2.677615,0.66940375,2.685927
P,0,2,1,77,4,207.272134,25.991236000000004,26.046363,181.28089799999998,51.8180335,6.497809000000001,45.320224499999995,2.9335380000000004,0.7333845000000001,2.969707,19.793119,4.94827975,19.804113,3.264579,0.81614475,3.2725429999999998
P,0,2,1,78,4,394.390808,89.314875,89.898307,305.07593299999996,98.597702,22.32871875,76.26898324999999,45.57841200000001,11.394603000000002,45.672038,41.408769,10.35219225,41.891413,2.3276939999999997,0.5819234999999999,2.334856
P,0,2,1,79,4,208.575654,26.189913999999998,26.217001,182.38574,52.1439135,6.5474784999999995,45.596435,3.6014990000000004,0.9003747500000001,3.608421,19.778892,4.944723,19.790944,2.8095229999999995,0.7023807499999999,2.8176360000000003
P,0,2,1,80,4,197.027959,24.270279000000002,24.317567999999998,172.75768,49.25698975,6.0675697500000005,43.18942,2.602424,0.650606,2.610735,19.096181,4.77404525,19.128611,2.571674,0.6429185,2.578222
P,0,2,1,81,4,196.868987,24.388672999999997,24.410969,172.48031400000002,49.21724675,6.097168249999999,43.120078500000005,2.8152230000000005,0.7038057500000001,2.822339,19.365588,4.841397,19.377281,2.207862,0.5519655,2.2113490000000002
P,0,2,1,82,4,192.903509,23.767297999999997,23.810906,169.136211,48.22587725,5.941824499999999,42.28405275,2.623512,0.655878,2.631967,18.817574,4.7043935,18.846691,2.326212,0.581553,2.3322480000000003
P,0,2,1,83,4,195.032576,24.094618,24.121161000000004,170.937958,48.758144,6.0236545,42.7344895,2.699992,0.674998,2.7084,19.112353,4.77808825,19.124193,2.282273,0.57056825,2.288568
P,0,2,1,84,4,197.856826,24.214313,24.241314999999997,173.642513,49.4642065,6.05357825,43.41062825,2.784265,0.69606625,2.792628,19.106977999999998,4.7767444999999995,19.119552999999996,2.32307,0.5807675,2.329134
P,0,2,1,85,4,195.915634,24.193852999999997,24.222392,171.72178100000002,48.9789085,6.048463249999999,42.930445250000005,2.599103,0.64977575,2.608475,19.053123,4.76328075,19.064449,2.541627,0.63540675,2.549468
P,0,2,1,86,4,192.443882,24.13299,24.163608000000004,168.310892,48.1109705,6.0332475,42.077723,2.551865,0.63796625,2.5603689999999997,18.988872,4.747218,19.000562000000002,2.592253,0.64806325,2.602677
P,0,2,1,87,4,209.81202,25.129869000000003,25.15579,184.68215099999998,52.453005,6.282467250000001,46.170537749999994,2.784314,0.6960785,2.791286,19.728257,4.93206425,19.739336,2.6172980000000003,0.6543245000000001,2.625168
P,0,2,1,88,4,205.579502,25.288909999999998,25.316423,180.290592,51.3948755,6.3222274999999994,45.072648,3.024379,0.75609475,3.0338209999999997,19.903053999999997,4.975763499999999,19.914513,2.361477,0.59036925,2.368089
P,0,2,1,89,4,199.638046,24.014608999999997,24.054685,175.623437,49.9095115,6.003652249999999,43.90585925,2.65112,0.66278,2.661599,19.501319,4.87532975,19.51247,1.8621699999999999,0.46554249999999997,1.8806159999999998
P,0,2,1,90,4,201.175814,24.590231,24.615312000000003,176.585583,50.2939535,6.14755775,44.14639575,2.8890279999999997,0.7222569999999999,2.8966329999999996,19.50389,4.8759725,19.516775000000003,2.197313,0.54932825,2.201904
P,0,2,1,91,4,201.814492,24.205506999999997,24.234461,177.60898500000002,50.453623,6.051376749999999,44.402246250000005,2.621333,0.65533325,2.629973,19.055873,4.76396825,19.067573,2.528301,0.63207525,2.536915
P,0,2,1,92,4,203.681236,24.947048,24.998337000000003,178.73418800000002,50.920309,6.236762,44.683547000000004,2.900259,0.72506475,2.909136,19.88519,4.9712975,19.923402000000003,2.1615990000000003,0.5403997500000001,2.165799
P,0,2,1,93,4,198.054564,23.801943,23.828846,174.252621,49.513641,5.95048575,43.56315525,2.4852730000000003,0.6213182500000001,2.493443,18.799770000000002,4.699942500000001,18.810534,2.5169,0.629225,2.524869
P,0,2,1,94,4,203.439552,24.452706000000003,24.468637,178.98684599999999,50.859888,6.113176500000001,44.746711499999996,2.782347,0.69558675,2.778125,19.041173,4.76029325,19.054043,2.6291860000000002,0.6572965000000001,2.636469
P,0,2,1,95,4,196.01098,23.815086,23.958558999999997,172.19589399999998,49.002745,5.9537715,43.048973499999995,2.610548,0.652637,2.618319,18.570633,4.64265825,18.698745,2.6339050000000004,0.6584762500000001,2.641495
P,0,2,1,96,4,209.903339,24.940555,25.078885,184.962784,52.47583475,6.23513875,46.240696,3.031078,0.7577695,3.040885,19.794914,4.9487285,19.917256000000002,2.114563,0.52864075,2.1207439999999997
P,0,2,1,97,4,201.656797,24.755175,24.826510999999996,176.901622,50.41419925,6.18879375,44.2254055,3.023463,0.75586575,3.0314069999999997,19.33886,4.834715,19.400648,2.392852,0.598213,2.394456
P,0,2,1,98,4,195.9043,24.212979,24.302533999999998,171.69132100000002,48.976075,6.05324475,42.922830250000004,2.661247,0.66531175,2.6694620000000002,19.403603,4.85090075,19.479430999999998,2.148129,0.53703225,2.1536410000000004
P,0,2,1,99,4,176.113419,23.391905,23.417146000000002,152.72151399999998,44.02835475,5.84797625,38.180378499999996,2.3640749999999997,0.5910187499999999,2.372165,18.707028,4.676757,18.716768000000002,2.320802,0.5802005,2.3282130000000003
P,0,2,1,100,4,200.555568,24.514909,24.568989999999996,176.040659,50.138892,6.12872725,44.01016475,2.8922570000000003,0.7230642500000001,2.929768,19.307004,4.826751,19.317477999999998,2.315648,0.578912,2.321744
P,0,2,1,101,4,196.341912,24.083392,24.147428,172.25852,49.085478,6.020848,43.06463,2.8367370000000003,0.7091842500000001,2.845748,19.367183,4.84179575,19.419428,1.8794720000000003,0.46986800000000006,1.882252
P,0,2,1,102,4,202.176548,24.500391,24.526222,177.676157,50.544137,6.12509775,44.41903925,2.745028,0.686257,2.752052,19.385745,4.84643625,19.398054000000002,2.369618,0.5924045,2.376116
P,0,2,1,103,4,201.557521,24.541321,24.593063,177.0162,50.38938025,6.13533025,44.25405,2.937936,0.734484,2.945148,19.224446,4.8061115,19.262886,2.378939,0.59473475,2.385029
P,0,2,1,104,4,200.004893,24.953021999999997,25.030304000000005,175.051871,50.00122325,6.238255499999999,43.76296775,3.005598,0.7513995,3.015141,19.626064,4.906516,19.686370000000004,2.3213600000000003,0.5803400000000001,2.3287929999999997
P,0,2,1,105,4,195.902815,24.442395,24.467622,171.46042,48.97570375,6.11059875,42.865105,2.7892159999999997,0.6973039999999999,2.798143,19.566789,4.89169725,19.578021,2.08639,0.5215975,2.0914580000000003
P,0,2,1,106,4,194.97946,25.181782000000002,25.238637999999998,169.797678,48.744865,6.2954455000000005,42.4494195,2.75222,0.688055,2.7608289999999998,19.895721,4.97393025,19.936183999999997,2.533841,0.63346025,2.541625
P,0,2,1,107,4,192.395868,24.783719,24.809318,167.61214900000002,48.098967,6.19592975,41.903037250000004,2.681456,0.670364,2.690051,19.725961,4.93149025,19.736266,2.376302,0.5940755,2.383001
P,0,2,1,108,4,184.217059,24.20326,24.461810999999997,160.013799,46.05426475,6.050815,40.00344975,2.695507,0.67387675,2.703954,19.206191,4.80154775,19.451067,2.301562,0.5753905,2.3067900000000003
P,0,2,1,109,4,200.49581,24.573043,24.646237,175.92276700000002,50.1239525,6.14326075,43.980691750000005,3.135106,0.7837765,3.141289,19.292012,4.823003,19.354785,2.145925,0.53648125,2.150163
P,0,2,1,110,4,177.953249,23.440279,23.548393999999995,154.51297,44.48831225,5.86006975,38.6282425,2.393679,0.59841975,2.4302590000000004,18.901552000000002,4.725388000000001,18.947919999999996,2.145048,0.536262,2.170215
P,0,2,1,111,4,197.015825,24.073772,24.09664,172.94205300000002,49.25395625,6.018443,43.235513250000004,2.6813200000000004,0.6703300000000001,2.6887049999999997,19.300637000000002,4.8251592500000005,19.312099,2.091815,0.52295375,2.0958360000000003
P,0,2,1,112,4,197.92893,25.06012,25.085639999999998,172.86881,49.4822325,6.26503,43.2172025,2.947695,0.73692375,2.954154,19.783103,4.94577575,19.7956,2.329322,0.5823305,2.335886
P,0,2,1,113,4,174.920647,23.052205999999998,23.076577,151.86844100000002,43.73016175,5.7630514999999995,37.967110250000005,2.124996,0.531249,2.129773,18.412682,4.6031705,18.424114,2.514528,0.628632,2.52269
P,0,2,1,114,4,197.14165,24.615079,24.641572000000004,172.526571,49.2854125,6.15376975,43.13164275,2.748688,0.687172,2.7567850000000003,19.281307,4.82032675,19.293418000000003,2.585084,0.646271,2.5913690000000003
P,0,2,1,115,4,217.564276,26.110923,26.137448,191.453353,54.391069,6.52773075,47.86333825,3.834225,0.95855625,3.84303,19.931518,4.9828795,19.943649,2.3451799999999996,0.5862949999999999,2.350769
P,0,2,1,116,4,170.183134,23.378739000000003,23.427721,146.804395,42.5457835,5.844684750000001,36.70109875,2.295337,0.57383425,2.3009169999999997,18.790342000000003,4.697585500000001,18.828211,2.29306,0.573265,2.298593
P,0,2,1,117,4,198.967546,24.078823,24.137747,174.888723,49.7418865,6.01970575,43.72218075,2.776854,0.6942135,2.7850099999999998,19.161484,4.790371,19.20683,2.140485,0.53512125,2.145907
P,0,2,1,118,4,225.202313,27.106915,27.132309,198.095398,56.30057825,6.77672875,49.5238495,4.084567,1.02114175,4.093594,20.905254000000003,5.226313500000001,20.916615,2.117094,0.5292735,2.1221
P,0,2,1,119,4,189.736807,23.581552000000006,23.355417,166.15525499999998,47.43420175,5.895388000000001,41.538813749999996,2.388442,0.5971105,2.3950270000000002,19.318285000000003,4.829571250000001,19.083272,1.874825,0.46870625,1.877118
U,0,2,2,0,4,439.593485,26.428444000000002,26.471358,413.165041,109.89837125,6.607111000000001,103.29126025,3.183737,0.79593425,3.192241,20.549376000000002,5.137344000000001,20.577673,2.6953310000000004,0.6738327500000001,2.701444
U,0,2,2,1,4,448.517374,25.009593,25.172177,423.507781,112.1293435,6.25239825,105.87694525,3.1798089999999997,0.7949522499999999,3.1856,19.418753,4.85468825,19.570442,2.411031,0.60275775,2.416135
U,0,2,2,2,4,488.232589,33.950096,33.972153000000006,454.28249300000004,122.05814725,8.487524,113.57062325000001,3.247864,0.811966,3.2558480000000003,27.296136000000004,6.824034000000001,27.301912,3.406096,0.851524,3.4143930000000005
U,0,2,2,3,4,479.366278,40.200495999999994,40.23497999999999,439.16578200000004,119.8415695,10.050123999999999,109.79144550000001,3.916582,0.9791455,3.926127,32.797779,8.19944475,32.814032999999995,3.486135,0.87153375,3.49482
U,0,2,2,4,4,474.2132,35.135676000000004,35.229071000000005,439.077524,118.5533,8.783919000000001,109.769381,3.872843,0.96821075,3.8827249999999998,27.654772,6.913693,27.710551000000002,3.6080609999999997,0.9020152499999999,3.635795
U,0,2,2,5,4,466.119151,36.691995,36.731888,429.42715599999997,116.52978775,9.17299875,107.35678899999999,8.413521,2.10338025,8.420749,26.230656,6.557664,26.259048999999997,2.047818,0.5119545,2.05209
U,0,2,2,6,4,463.65105,26.252066999999997,26.542392,437.398983,115.9127625,6.563016749999999,109.34974575,3.181253,0.79531325,3.291878,20.314625,5.07865625,20.48853,2.756189,0.68904725,2.761984
U,0,2,2,7,4,459.599973,24.900285000000004,24.968524000000002,434.699688,114.89999325,6.225071250000001,108.674922,3.142237,0.78555925,3.14972,19.417619000000002,4.8544047500000005,19.473450000000003,2.340429,0.58510725,2.3453540000000004
U,0,2,2,8,4,455.812879,24.957850999999998,25.049122000000004,430.855028,113.95321975,6.2394627499999995,107.713757,3.122643,0.78066075,3.141653,17.943109999999997,4.485777499999999,17.976175,3.892098,0.9730245,3.9312940000000003
U,0,2,2,9,4,472.616155,27.530307999999998,27.733729,445.085847,118.15403875,6.8825769999999995,111.27146175,5.546336,1.386584,5.540262,19.596137,4.89903425,19.626451,2.387835,0.59695875,2.5670159999999997
